tarih,ATM_01_Levent,ATM_02_Beşiktaş,ATM_03_Şişli,ATM_04_Fatih,ATM_05_Bağcılar,ATM_06_Bakırköy,ATM_07_Zeytinburnu,ATM_08_Eyüpsultan,ATM_09_Sarıyer,ATM_10_Maslak,ATM_11_Kadıköy,ATM_12_Üsküdar,ATM_13_Ataşehir,ATM_14_Maltepe,ATM_15_Kartal,ATM_16_Pendik,ATM_17_Tuzla,ATM_18_Beykoz,ATM_19_Ümraniye,ATM_20_Sultanbeyli
2023-11-23,56502.64969018338,54587.244661330435,68115.41776329417,50348.49956459948,107911.57727377237,46942.653230707045,47518.79092079326,46379.174779251116,31229.825926330723,71161.07971202357,72028.53727060022,66578.48319467827,97929.03572345043,45596.22438862779,44625.38227805346,29937.59039588673,42998.419259336755,27016.509348137955,59743.157835851314,38277.81995147951
2023-11-24,97755.15193818761,83136.84853038772,88472.23839811415,69270.40307264673,74003.40858560873,48259.7337358965,75221.44270939186,56253.55263909009,35602.04371411216,91422.82600747881,81272.5302291457,67420.50082465586,102691.7829350855,71693.47074926895,60496.4232390207,53109.18681361719,29300.63540872671,43010.65239405853,59550.02364048808,47140.505537512974
2023-11-25,107023.28689519774,54857.273298613625,95756.33099023596,93571.62731364182,156708.5873428228,50984.21924891967,73670.77471138125,68360.84033956804,59090.95067795979,50368.93611160453,109551.54703374342,71608.89522120233,129622.90280512894,59850.08000548731,73654.089580665,64851.734760505875,25245.114561339542,52537.48367999442,69730.1298384922,41192.49491107989
2023-11-26,93212.8274399306,52721.110080464416,76348.6265795927,57361.184373383854,138307.39009372672,44948.59002873505,37799.04395669625,42459.67203545197,39661.83061672268,29586.629013109563,83068.56263648602,53324.64584258995,131829.94088047234,54152.50448824867,57093.153019305304,38368.49045733932,28040.54426908938,23709.554980040943,48916.89935455934,36674.46204515767
2023-11-27,103241.62339135443,46202.52142078251,59983.49023842846,41433.44299954839,54430.59660033685,42850.96611760699,42399.30773786266,38898.65128861185,40637.07430070192,88439.36467019889,66955.39105913992,54221.728659591325,90889.62975040555,42727.25506498108,45693.85491425404,32998.09976318713,44869.74890102631,33541.933040686126,45489.544212300985,31180.989338917356
2023-11-28,82304.43125794825,34368.838428626725,76168.65504799037,53771.954527032765,75609.87762298106,40088.22384302861,57528.42677183851,38934.98491938145,32048.417783084067,90672.41356756276,58584.70309952868,42341.62679420873,70668.17610174023,43188.2092787316,35248.69470254758,28866.437605209605,24487.190215970273,20890.989761573004,66363.55454211214,25584.434908806168
2023-11-29,64962.64365974989,45842.05293663799,58298.18594966207,57893.472553802494,85198.24435943716,37019.835805122486,43395.39669166799,38722.742401866526,26933.85506687669,68301.65096292105,60980.968891879646,35578.41006932833,108080.47005453773,43882.77487398797,52965.628997041465,35095.26536858223,34179.26533781513,22239.425105418217,49263.33529025136,32979.787715188846
2023-11-30,63999.648122341896,48801.554746499554,80637.94083385353,58417.730864736084,79272.05028146127,46721.51756892468,34985.573024644335,37305.49873599433,42556.06380109608,87109.91814568582,54225.002651078634,59065.631648862065,73618.07853070096,50865.625195776855,48971.323648939004,34545.28176602377,30755.863204136193,27395.067026301043,63776.62891406482,43039.80478152928
2023-12-01,118397.44079781056,80970.9591492348,87609.25315813447,87182.34019903318,82807.43504189618,57892.21785688277,96329.54817389285,55428.18272529856,49826.99704570125,114621.63354888353,87671.23803717506,88466.53196555877,115547.94345431383,62185.44740214307,88470.7884303248,47037.14871889647,76347.25476867845,39687.49187027661,75105.73600349684,49930.42143217186
2023-12-02,125572.5650788945,115166.64043934122,110066.39682148352,83438.2440582809,161746.75344815076,64562.8520527055,89198.22096940695,58062.269898467115,63979.20511538204,68821.96730100509,102899.85183587416,89062.37467934008,262898.0235850329,65148.97271908373,73241.30143254023,87652.44607533774,31634.987634877663,36565.230666970085,112065.83205551884,57720.91054043693
2023-12-03,106793.23832678552,68960.51237677543,69903.19896184326,56275.250136925126,121960.43552797732,46291.93963752846,59202.905749734025,54065.39239634579,40787.18185185712,43706.12320589517,71267.5228942031,57176.863176134655,167479.19513708007,51221.10516138876,47451.43750726438,51885.1715720406,19887.84740522948,40146.14585040022,62399.0624081805,44328.318323230684
2023-12-04,93961.2111089964,52480.67144598054,78821.67193502722,49455.78366672615,89911.19405160003,55223.58909667902,48921.6823179897,43078.57388174397,52376.40269057868,76540.6702573922,80865.87374137992,61368.750838382584,90622.59305271138,50996.39608186902,53882.08280842359,45948.689652263485,42133.668284406296,35094.151861752194,65049.065687401766,26828.915630525946
2023-12-05,109286.60545689725,59833.531128738214,90113.5543051083,41938.67229844544,79281.11004881264,49245.944029970175,60517.14832752633,37782.045971359534,32965.91254520202,104771.04758397782,88854.19710257374,45530.227349985864,100912.57849105759,47411.114837428264,65265.24184386987,46803.65581810468,25303.384043374954,36135.9562562934,62992.9643099042,35932.76993601648
2023-12-06,102631.18663518302,76479.072960897,73674.57506824301,61064.30679696124,86220.68086250129,51978.21894172984,48627.97083154914,40020.870016961846,38265.02030884111,90768.87314517991,65799.25887667786,51941.95673873095,103802.9359351862,56148.33710729971,56992.3444706211,48631.364383527085,35246.98658725762,29720.083965827234,98216.51336011295,29605.83597516145
2023-12-07,57251.19487083737,57229.10011029076,76222.4182358592,61055.16750603335,99479.86251902068,59276.25528471393,68433.16300046253,38495.170169618854,43574.99113261872,139506.41917431756,85070.65204950167,57481.04895370093,57900.312976442256,63665.94241356325,56595.57497200209,41983.711047836485,45538.167625754,33552.093767282066,77706.40082850264,33611.145735189035
2023-12-08,125907.96626993918,71897.11284031402,81020.29145436666,71394.7653488849,137426.46309356482,88865.11659994136,76698.7553518101,69391.32939581423,44150.5083383324,121452.72911907875,84483.52137653326,93653.51198411465,107812.315882801,60161.925605157274,62738.41894502049,58609.84446596095,65448.97601555656,41750.60909878094,78416.15614178246,66668.12422544631
2023-12-09,167022.655427168,104992.01446040848,107136.30477312073,52956.15962164722,162790.90800217955,56085.18809693516,82947.28968066645,67736.2191244469,63966.58827232575,55008.88248453091,108789.60190896681,86780.81381021731,181693.54654652142,67251.78423382291,111569.80257937047,60808.566838674495,21383.34024072151,63608.23963222109,110850.13102610673,50301.731352145645
2023-12-10,135823.45848152068,69358.43950299651,64092.32545406415,53404.42600609581,119981.27991347185,47531.454676034446,61520.1604624618,43536.42857359775,59992.24789063895,61133.260445723026,76854.53672216319,64515.79849399299,128133.30797981874,46627.32190204714,52395.23691397984,51729.21357893679,21358.69066352269,22241.950764588135,107042.76806920464,34927.77559129528
2023-12-11,125406.47506429764,69931.0555048542,62577.06642850705,69475.1386747468,94961.39441602945,43950.51559066422,50671.88979278212,50310.59099031942,36499.5695767869,100699.10995962207,83269.41001124808,84422.47130551797,103708.31876617672,64404.830978611935,47991.29164942642,44259.04602128218,50309.62005973088,26618.586650237154,49067.1184613535,41910.62922622494
2023-12-12,53927.82063428842,60381.46998521131,73384.04429539901,49551.09835611044,58916.18428579003,41283.86711986121,60246.1992741413,38515.1235079349,40993.68788763942,98987.6241077032,64710.90868517236,62116.974750054535,121664.91437087127,50585.7043036542,57789.505522928965,37806.64465486194,31210.54652699895,30289.374876220943,54193.99450082811,28333.933017270796
2023-12-13,78958.69441994211,72218.3190186407,93577.8624294149,62470.85498695407,105749.57041604242,42549.53205371008,46107.75150485301,35326.410924894095,25438.11147996298,113963.0799036544,91351.50398604422,65636.92604862103,93639.7877831942,54712.5790123191,40519.63042924367,34088.66855261632,44731.55904745593,26648.07190102566,63620.0172418646,32671.811231870208
2023-12-14,108124.61937951761,56756.210153196094,127287.06448811054,48974.53453683946,100516.26814760992,49320.40646451898,42806.05358202453,56354.44982618582,42578.60909294949,86347.55770924804,77888.42742559106,61434.87566139635,84084.86899822456,46432.97162548681,72843.10846877722,46252.871630988026,45861.189373677444,32384.072696093684,65144.845562731156,46027.09420615589
2023-12-15,83295.30419510111,83908.91441903301,88784.97758553835,98430.90244562746,125993.95542048325,54891.676812988844,77782.73668750707,53721.04460457039,50491.785409154196,117923.50447160225,90348.56869679285,73442.4064847474,141604.21435894797,67745.11128442212,81028.28042320252,54141.19346265882,76660.77337620327,41149.27165646193,82105.69930365414,46582.257781650085
2023-12-16,227862.60560817696,92283.52581844237,142427.72090417726,85557.34592145892,215412.33125958365,71803.6951248261,88736.55303910813,62458.05138564305,52708.66946214288,63122.65389735077,92753.2373611244,63757.84889411578,171297.62685290305,78208.56231109638,96587.69782624894,46240.43134091238,29147.70339073433,42765.38970890518,79182.33891992344,40341.24700503713
2023-12-17,134705.38604801448,58674.13792873027,87732.21010203385,69477.0162772102,85591.89641015757,52350.014636298,65236.55331815245,50857.426851397504,54915.117985993595,38924.500198276306,90383.96107871004,82227.0929072396,134147.94770705848,53836.733694523675,68750.19375573586,52433.09096731108,22218.607076198645,36470.84022282949,94647.82124722916,43525.272225446395
2023-12-18,106058.80494832138,48105.53684740337,71352.12403226746,85418.24506533843,60380.13677641711,50223.34207078836,56046.449306866845,53343.58659437393,37598.67101500117,85875.43357672248,87680.2976539334,65463.951417551005,92275.68238038715,57534.205918155974,52915.52061437102,49295.44009507252,49013.54703536775,34911.86453491108,50913.84517207942,32264.008857199806
2023-12-19,75016.04093713428,68124.0438116413,76130.16843007453,71918.7004923526,95650.8741769749,48679.02420561174,47843.70058348392,42584.24190905854,37256.383743026905,110659.36257069254,76213.5334688619,56848.686233129076,155670.17815334737,64475.09755663625,43856.228804728366,62122.50817623833,31977.277181491405,29120.4420901527,60552.24379956069,43323.301582753855
2023-12-20,107742.68573234727,60491.28068901,75704.50128565496,55870.337606956666,95231.47803426268,52148.21166621651,61173.35027977245,36658.1685484299,38140.6234950278,96162.30982652056,112739.97702535051,60638.56324091761,61497.00846252085,46183.38254531616,54339.28631059948,40052.55453444876,41322.932129765286,29724.477167802794,79260.6796133971,31857.484830319565
2023-12-21,120313.22832609297,56979.439578680576,80591.73450423643,56183.2872668336,104546.52389921893,48971.42656156733,56059.39216818093,52052.99260692042,30996.089172519667,76351.11200844233,103737.48913731589,74271.04073237319,97595.07315608114,48324.279748867084,49778.6971708758,41240.96304059739,41823.69651556799,32955.26135401413,69695.55473424905,44582.86339034912
2023-12-22,124378.01695737914,82862.71267395935,91676.82633263695,73052.73404130068,113022.02881745034,82075.59635144468,64612.29587491186,54293.92793940293,44006.59443104159,91344.67538155374,95926.03542857236,62510.42415597689,131960.9884903742,61087.74750603799,79287.55276919619,46500.77179265549,55011.756051643024,42061.13831318155,73687.14848065117,62650.22408907563
2023-12-23,173703.73116575545,116070.185548953,88138.01056804103,95784.7202085405,202168.02919293818,71066.17577484618,75723.51682185034,92453.33044303526,71454.38973661295,88001.09772461223,108928.17752675532,83784.70493761859,155268.7123441341,89367.95587093897,95247.9582210562,66183.80967705528,35454.94398041711,35638.63647374619,78723.90135915505,45601.22140785294
2023-12-24,132062.53976815025,49044.279005632845,64856.90440146035,65075.58868792817,161764.09062102926,41679.05475435613,84913.76133631032,50581.3878852348,31976.426661075795,48397.555335473524,93936.49567677523,57591.55478197865,169522.79508303193,62998.94927297901,80511.94838992522,49867.92245807975,25363.616857488243,39086.063156651835,71818.27258111506,38465.654901275615
2023-12-25,72934.17359220619,48740.38705679843,81952.4234202514,53878.617107929706,103868.71848503221,42107.2276778068,39004.18998856268,30093.391258300202,34949.513712385815,80283.02656806429,65417.83075560979,82120.8212780999,117876.27829622073,49838.09628671731,58034.41646898451,36508.718010924684,36788.64334576559,29111.08929856912,57112.9772593864,36935.230902568306
2023-12-26,82483.71362198288,51915.104749884136,67600.28122053211,71443.71338034196,85185.6784037978,37233.46849253181,55099.6244050819,45176.524385804354,35937.80000649873,82958.24878940058,88862.57253346725,68132.91074940094,94233.59868291394,49155.762704218396,61594.79964171949,39302.86003071744,41684.18402300312,37630.476253833214,64986.50201394507,28873.225138989303
2023-12-27,87261.55930876291,82459.61904857504,67810.96224989288,57828.47153459295,60095.30645649102,48694.02745982431,40291.396934899894,62665.745891815575,54793.17350055198,70749.70720042761,82080.620870044,42757.68731384628,95025.22695989974,46994.45018815549,53000.04969127353,30632.760125305907,56328.64693397258,35560.66852526062,52376.15485845042,37040.85305952128
2023-12-28,103661.23340551772,71254.97590181211,79346.27509929484,92032.67119187674,119482.7417821282,50560.779522676734,55562.22936957928,62144.13045763884,49015.13384825517,125906.23804422397,85127.01527332769,50753.66533318523,103894.5759978922,60893.995539674645,54261.60625539939,52997.450353428365,39157.59819619522,41429.32547953764,80578.4113941002,35950.802881526724
2023-12-29,147495.83109205504,96132.34289064276,112682.1525267714,78546.96623418242,163985.38330862793,60258.20386342178,65316.43268721361,80629.8693361463,48608.795452182094,112808.0664888565,113793.51832232217,79748.78981871305,129283.95005721468,64961.84599121156,79257.75483736061,49343.26590569286,57999.091412571324,35525.97281338772,88918.04695360237,44513.09408910647
2023-12-30,130928.43459791986,79071.32933063759,115467.63270962717,119184.23084305882,201641.23937247804,88105.65767517773,56114.89790269666,56494.513588703136,75882.54090053467,83560.23315902516,154374.32597718094,85623.63171965771,181546.6018229719,71561.33775099885,77896.14555561173,63613.201300061104,29445.069540862947,45055.487904024645,102436.15373682376,53232.02720128921
2023-12-31,194036.66676761396,95763.05142870879,120882.54425473894,112835.49367276454,174022.7802549372,89221.66414871016,103132.32356250269,94688.16211325755,64686.46174009909,79579.22618875653,143105.48155343372,89402.75496504085,213879.96888632403,95855.2489913138,105094.3759861304,60593.948914184795,36378.38638901133,46891.334901713555,152928.56241596356,64487.7978838726
